,guid,max_prob,max_state
8598,f1b48cb7-40a9-4ef6-8f8b-228a0800ada3,0.9133056249,DS_0
8599,dc8258c4-004e-4d30-80d6-61ca2de9a2ef,0.4269835514,DS_0
8600,db78bb1d-119c-4ec5-8bec-0c0c7424a237,0.3670279896,DS_2
8601,3e6dd996-4568-47e6-a1d6-2e255852f80f,0.5474596237,DS_2
8602,557616eb-3877-4e80-8cff-835a86c282bb,0.8906899493,DS_0
8603,b1bbb456-f9e8-4768-9ab5-5218c54b33ec,0.8906899493,DS_0
8604,afba88d0-c27d-45a7-a3e3-202c57c87b78,0.3762863451,DS_0
8605,04579d98-d36d-4216-928e-f6ac2b44dbd8,0.8906899493,DS_0
8606,9b165a95-1008-48a0-895b-024641167d12,0.3762863451,DS_0
8607,fbad832e-0a22-4bef-a1d1-b12b22d430c1,0.4080936826,DS_0
8608,0e3fd51d-2e21-4adc-a11b-6f73646ffad8,0.4080936826,DS_0
8609,6fe25593-dfab-40bc-aaee-fe0a74a7a0c8,0.4080936826,DS_0
8610,c0b50b79-5aba-4744-b978-a1f6984004bd,0.4198239065,DS_2
8611,850d7691-369d-47b6-8966-e52a1011a798,0.9108080366,DS_0
8612,769909e0-cb56-44b3-bc17-d6b394a05546,0.893582372,DS_0
8613,00786fbb-9bd3-4687-8a8a-bf0303e768c0,0.893582372,DS_0
8614,26f40190-4c79-4523-b64d-2853127d404c,0.552441387,DS_1
8615,79e662ed-08a1-4b97-be61-66b995b9db10,0.4691430566,DS_2
8616,9e758ee3-34d8-4153-93e6-68fd4e2046f5,0.4691430566,DS_2
8617,6e1135b8-75b7-4b06-9be4-03348fe641a1,0.4691430566,DS_2
8618,359221b1-7430-4bd5-954d-a02dc72cfaf4,0.4691430566,DS_2
8619,e1c2d1fa-c671-42c4-a996-8321e69d1f94,0.485413086,DS_2
8620,e4db398e-1503-49b4-9a88-cbfe154f5924,0.485413086,DS_2
8621,0d11fc07-69af-4e2e-8bb4-ff6fcb91b594,0.3822230101,DS_0
8622,3add6b6b-f438-4d71-bf28-69b7dbc4bb99,0.3793509739,DS_2
8623,0b4bdf95-d399-4181-81c0-20eadb462d9a,0.3793509739,DS_2
8624,5789e7cc-7850-4147-908a-807060bed741,0.485413086,DS_2
8625,bbf1ac06-e736-48f7-a10e-0f7674d735fc,0.5343167982,DS_2
8626,8d3b0630-87d4-487f-8692-a233aae422e7,0.5474596237,DS_2
8627,8099b55f-10bc-4f34-ad0f-4bfff6eb3e05,0.5016965655,DS_2
8628,510295dc-fe27-4c3c-88b9-180ae1a7c8e5,0.4946444711,DS_2
8629,5075997b-452c-4a78-96df-7db8bd638133,0.5144148263,DS_2
8630,cf3fdac9-417c-4d1d-bcab-1d5773a9a397,0.4946444711,DS_2
8631,236dfedd-7ec9-47e2-a902-06904890ebc4,0.5208484119,DS_2
8632,014ecba5-b793-4e8c-9169-69e2f6a401cf,0.3822230101,DS_0
8633,4fc2bb7b-e17a-4a49-9bcf-dc1cf164ad46,0.4080936826,DS_0
8634,8b71653c-cf29-4c45-9b8c-b0e57a8d46e5,0.8467743946,DS_1
8635,1d6770e5-3fb3-4603-ba72-525828f36829,0.8467743946,DS_1
8636,88a949ec-5818-4f58-b989-78adc686f654,0.8789451602,DS_0
8637,7919e711-6b64-433c-b984-c509007f40d9,0.5474596237,DS_2
8638,c71bb289-2782-4379-a560-233fd5fb4ee3,0.8641725329,DS_0
8639,7904bbb3-0032-493d-9c37-57e78ec29f9c,0.8641725329,DS_0
8640,3f58d8c9-f6f3-4200-a745-a06c3b024f1b,0.5298990482,DS_2
8641,c763247a-a739-45df-8d84-a0274fc655a5,0.4800322842,DS_2
8642,5a0611d2-25ce-4715-ae07-070e996bb084,0.3780219839,DS_2
8643,e769f5fa-1d30-4dd4-99d6-5e176db98e99,0.3780219839,DS_2
8644,9af223f6-dd7f-4f85-acc8-76fc146de741,0.3780219839,DS_2
8645,4486e3c5-1635-482d-a183-6512903e164f,0.4117525311,DS_2
8646,9b003d8e-da03-410b-8404-cd58b8d2082b,0.9162797831,DS_0
8647,2f387609-fa64-47a3-8c29-eba88dc80d65,0.8789451602,DS_0
8648,9a2876c5-04ee-4547-8bfd-6d313e6e5e02,0.5418100148,DS_2
8649,a472637e-a645-4392-ba8c-f0a8dbfc62b9,0.5418100148,DS_2
8650,3506595b-d988-4ad5-bb10-d13ca2deffd4,0.8864407363,DS_0
8651,50d6803c-ca6f-4fe7-a7fe-cc16e8e56079,0.3678173237,DS_0
8652,b8bdcde0-a515-4fd7-a643-afa1963d2b79,0.3725632295,DS_0
8653,db66ca07-1f90-4674-976f-98a62b6eafd3,0.3725632295,DS_0
8654,d0f9da29-ec5f-4e49-98d3-fefc52f7d53b,0.8907689694,DS_0
8655,9a73110c-16ed-420c-99c8-2b28c0a25f78,0.4756444239,DS_2
8656,c4ff7063-cc2c-4eff-b8bc-3f7643dd98c0,0.5575936612,DS_2
8657,e844a51c-3466-42f7-a541-0b4614687ce3,0.5145602398,DS_2
8658,85d41f5c-735a-4935-9fb4-97d15a7f4e07,0.5145602398,DS_2
8659,d6c7dcd8-6eba-40df-8632-5f0a8f446543,0.3670279896,DS_2
8660,f24802fe-35f7-4462-aa67-f5dadc31d989,0.5145602398,DS_2
8661,9621fd59-3bb1-45ff-a2e6-9eec067056ec,0.5145602398,DS_2
8662,9ec6b1cd-0e97-44f2-a199-763788bc68b7,0.8651237913,DS_0
8663,1b28e115-0b67-4699-9bb6-cf380cbddd45,0.3780219839,DS_2
8664,337ef7e6-be69-4461-9d99-3936b7fb4bb8,0.4854801867,DS_2
8665,d427c460-280d-47d1-a3bb-3cf6f4d710cf,0.5343716583,DS_2
8666,3eaf87e5-c84c-4a32-95db-4c5b2528e015,0.4854801867,DS_2
8667,605377d8-79b5-47f8-bb85-860279961a93,0.376446644,DS_0
8668,9de4dd47-27fc-469d-aaea-be2d1e90ce6d,0.4280781652,DS_2
8669,13d146a6-6c6b-448a-82ac-7bf0d10a7617,0.9101935242,DS_0
8670,975b3d78-8ca7-43d9-8cc1-fe6ee270d5e0,0.5418100148,DS_2
8671,c33f5356-b6f9-4995-8e85-2d3a0634301a,0.8822355236,DS_0
8672,de006817-b6f8-4b1a-bfee-5a00e8514749,0.3670279896,DS_2
8673,5010f0e4-13ff-43dd-80e9-983f54d09854,0.3670279896,DS_2
8674,93b9dcac-fbfb-4706-b60a-818f9aaff0da,0.4303852297,DS_0
8675,04aae57f-4afe-482e-8f0c-cf870927230d,0.4303852297,DS_0
8676,af405b72-a8f1-4f48-bccc-c73d2f0ec256,0.4837231684,DS_2
8677,a665ea1f-719d-4957-ba81-8224e541c840,0.5297938078,DS_2
8678,7e485713-88f7-408e-94aa-2d703d93cb0d,0.3780219839,DS_2
8679,0b8a16db-0e65-4a2e-a6c9-71a756571ce1,0.3670279896,DS_2
8680,4eae0ae8-8ad6-441a-aa9a-853eeae854bd,0.5297938078,DS_2
8681,a1ffa926-9e89-453b-b3d0-0cb1e66beda2,0.4837231684,DS_2
8682,10015d1c-0a2e-4ca1-b969-66c9d78ac7c1,0.4193694507,DS_0
8683,b482f675-838d-411b-9524-7f9ccf5d3aed,0.4280781652,DS_2
8684,62693a39-36b3-4eff-8419-dfd02be4d414,0.4280781652,DS_2
8685,122aeb8f-ef35-48d8-a43f-a754105c8282,0.4280781652,DS_2
8686,20c019a0-8de6-43ad-8167-b00636361feb,0.4758252753,DS_2
8687,4d04ec69-76cd-44a3-8ff2-23890a544d66,0.5323247071,DS_2
8688,5d36c3ec-35b7-4462-839d-24337e1abe75,0.4758252753,DS_2
8689,bc32cc93-1ddc-4d2e-ae50-edb55f05dc1d,0.4950515272,DS_2
8690,22987afe-1fc2-4cd0-ae5d-695b8fbacaee,0.5323247071,DS_2
8691,a7f38147-978a-4bb1-9cda-6a97ceb943cf,0.4758252753,DS_2
8692,483b1f1a-f49d-44df-92ae-30fef8faa396,0.3694114211,DS_0
8693,6a0c7cef-4b3a-4c45-8853-db5a0bc0cc87,0.9016985102,DS_0
8694,3a705114-f251-4c9b-bb87-6f19f5df3419,0.5043120817,DS_2
8695,5f918e24-1bcd-4c55-88d8-5635e7606ea6,0.4861098316,DS_2
8696,4f71c77a-62d3-4c8b-af03-f6a3c7139356,0.4861098316,DS_2
8697,4ad267c6-66df-4161-9bdb-03aa2eb4de48,0.5348861638,DS_2
8698,80ec92db-475d-4f69-963e-472b425486eb,0.8888400243,DS_0
8699,054f1e3e-a14e-4890-85bb-1045c829fd59,0.5458906243,DS_2
8700,1bdf0238-a876-4e90-bc71-3239a18b259a,0.4303852297,DS_0
8701,9ab928f4-92ec-47f6-9ba7-2e734f54dd36,0.4127389319,DS_0
8702,5ff8b4d1-02c9-4950-9ba0-487798be7959,0.4302124028,DS_2
8703,c54f8954-2fb7-408e-b6c7-902c77657a44,0.4302124028,DS_2
8704,a11cb09b-0932-4da2-baa2-076a5d7d79eb,0.9093770201,DS_0
8705,0e4a70e2-7a7d-4d2a-9266-5828ad21e04a,0.5300515526,DS_2
8706,67fd021d-51b2-49e0-a248-817210e28ef4,0.5300515526,DS_2
8707,5480b974-3a2f-45b0-a884-c4a215310e45,0.5145602398,DS_2
8708,9be10fcc-4b61-4834-83ee-4a921600dc4c,0.5145602398,DS_2
8709,c3ea44e2-ab11-4a91-a840-8d9e317fcd5e,0.4997298425,DS_2
8710,34e53cc8-63cc-47f5-9f19-e4aa33d3fd20,0.5458906243,DS_2
8711,9196eba9-31d4-429c-aa44-a04b04226f01,0.5397011565,DS_2
8712,640185d4-dfba-413b-ade1-4063cf9da391,0.4920327099,DS_2
8713,f12991df-bc14-4f91-84dd-3ec409186083,0.5421378921,DS_2
8714,a4c9d7ae-b72d-457d-bf9e-76d3cfc1ca8b,0.5421378921,DS_2
8715,39bef8f4-f4c9-4e50-8df0-83d362bb5bc3,0.489307118,DS_2
8716,b7cef3f3-86ce-476d-871e-6d064edc30e7,0.8846807413,DS_0
8717,829b8d10-9983-43e3-81c4-f49b1a62f3ee,0.489307118,DS_2
8718,7c4744ad-79bd-4bed-85f5-8cd9e9df0571,0.489307118,DS_2
8719,f86e4730-8686-40db-8150-6ae992916552,0.5348861638,DS_2
8720,5bb12936-14a9-42ef-adf3-10aac54305f2,0.3808435966,DS_0
8721,84690b43-eb92-48dd-9aea-518bd4de38ed,0.8929165068,DS_0
8722,978f3f45-fff0-4a69-b7d9-1e4392541d68,0.3808435966,DS_0
8723,bc2e2eff-60cb-4d74-9e02-080d6da7505f,0.3562613368,DS_2
8724,93c6b7c8-c9f1-4590-8cfa-2d32a6474e54,0.3562613368,DS_2
8725,3e632bba-eac6-48c2-a665-2c5a3f1f0ca3,0.4303852297,DS_0
8726,f259937a-2b7a-4cb7-ba54-536b91e22d18,0.4748093761,DS_2
8727,dfac8baf-b409-4786-b28a-a3fc0acadf5d,0.4161545276,DS_2
8728,787c8860-5c85-4536-94df-a848f4733c6f,0.4748093761,DS_2
8729,2fd363ac-1dfe-4a3e-b637-7048e4cdd791,0.4828167931,DS_2
8730,6498380b-705a-4377-85e9-4f04ac37d45b,0.4828167931,DS_2
8731,9f67d6cf-5419-4429-8d73-30f84aa64434,0.4828167931,DS_2
8732,1319432d-a248-4e53-a504-037b09bd381d,0.3573754,DS_2
8733,7fc21eb4-fd67-4ca0-9f5d-6c2006aa7dc6,0.5012607375,DS_2
8734,76485e71-a72a-4384-acc4-60a9f21ebcbc,0.8872518349,DS_0
8735,fc3217cc-0a85-41eb-aceb-a31e0400e9d9,0.4836034859,DS_2
8736,6a45af25-07db-4b5e-b1f1-d4e77747c4d1,0.8497482581,DS_1
8737,5987ac17-2fca-4ae0-b6fe-7f5ddb8a7415,0.5222725617,DS_2
8738,cedde5aa-1b54-4be8-b619-9b86887a5b50,0.5222725617,DS_2
8739,922e76c1-95d0-4c52-8318-470c982d7c52,0.5321897447,DS_2
8740,510a1c2f-2cb8-465a-a8dd-58e7ae18ae3b,0.5321897447,DS_2
8741,d8c3089c-2042-4662-b6c7-ebed0d61c7b2,0.3701050522,DS_0
8742,1133ca72-cebf-4753-9b4f-2d7bef5922b2,0.3701050522,DS_0
8743,b2c6b723-d3d1-4baf-93aa-0352381744e9,0.5321897447,DS_2
8744,e182ddf4-7bad-4adb-b734-81934b822697,0.4127389319,DS_0
8745,608d227c-56ec-4a45-9f17-b65d9bc81218,0.4127389319,DS_0
8746,0cf00caf-8937-4037-8563-b6e93f21677b,0.5300515526,DS_2
8747,7d86488a-85a6-4572-8fa4-d2e1c350ae9f,0.3723997501,DS_0
8748,c5e177f7-0b3b-43c3-a3d2-eaa02cdbe925,0.5300515526,DS_2
8749,633a5e91-0cdf-4be8-bf1d-a4bb9a58f1c6,0.3996843953,DS_0
8750,dc1861cc-731f-4334-88ce-baa430d44945,0.8786643707,DS_0
8751,0ae6f715-b43c-4ae1-8726-1937c3b82332,0.8786643707,DS_0
8752,11dd0544-5f76-45ad-b96f-7447b5276e5d,0.5479333183,DS_2
8753,453dea47-ea3a-4b66-ae64-2f908332be58,0.5479333183,DS_2
8754,b59bf304-12b2-4bbd-9018-7ecce1e87ee9,0.8786643707,DS_0
8755,59bf88c4-f750-4648-9bf9-c8c9aa4b83ba,0.5479333183,DS_2
8756,1d285b79-efb6-4c80-8f1a-eec9740fabf2,0.9736500645,DS_1
8757,356e1b76-ea81-4be3-a64a-3d165726c6df,0.5421378921,DS_2
8758,ae5df537-338b-4f52-9f1a-7b9373abe1b1,0.8820474575,DS_0
8759,5c6c1a44-58bf-4964-b898-c41535517a1b,0.8820474575,DS_0
8760,d6e28565-3713-409e-849e-168e1bc0d0b5,0.4836034859,DS_2
8761,dd2960b3-0996-48fa-ad6b-ad2dee306d43,0.5328351553,DS_2
8762,53739b57-03dd-4071-b769-0d58120f9cd8,0.4706928339,DS_2
8763,ea5f0644-d6de-412a-9b65-b8626b1041b1,0.4496773775,DS_2
8764,f8ab09a7-f333-4edd-8cf7-581bbf311ce6,0.4496773775,DS_2
8765,531c2594-aba5-45a3-b4eb-8b88c0e13114,0.5012607375,DS_2
8766,7131cce4-05a1-4aac-b27a-d29fc4773ded,0.3703167744,DS_2
8767,540e55cc-9000-4b42-aed9-b2583c2f11dc,0.5191070819,DS_2
8768,060d658d-29f1-47bf-905b-1c3206426a52,0.3703167744,DS_2
8769,cb8ea1f8-aa1c-40ac-bfb0-31ae8bd1b474,0.5328351553,DS_2
8770,0b546f10-7dc4-47e9-a975-fca954075496,0.4909331901,DS_2
8771,4fb4a150-6d28-4d9d-af67-69a2ea8bc411,0.5388107106,DS_2
8772,c5b0fae2-17ad-459b-ab0c-677972210155,0.4939513023,DS_2
8773,5a63c9c1-7364-4b39-83e4-7708c03d985b,0.8825552594,DS_0
8774,82b2ebc7-480d-4bd8-8986-bf9a168dae21,0.5412511814,DS_2
8775,3aff4976-a440-4395-a141-8daa0eea8d7e,0.4802172976,DS_2
8776,96c817fd-ad3f-4062-b62f-fabda7233954,0.4802172976,DS_2
8777,e97983b4-b17e-485c-b066-46fb9690375b,0.8887581495,DS_0
8778,823a136d-5878-476c-8734-63c56aeac8d9,0.4802172976,DS_2
8779,1d2963cd-b801-4781-adff-e9350ef48e54,0.5300515526,DS_2
8780,f77d4158-dba0-4be0-8d83-f7cb25efb9b5,0.8861272968,DS_0
8781,285aad07-edba-4715-b1ae-fdc0a4939b3c,0.4909331901,DS_2
8782,e0962db0-be8f-4bdf-b337-d64833d93825,0.4909331901,DS_2
8783,11bf08b4-f56c-4f6d-8a1d-de8c933a1cdb,0.3694114211,DS_0
8784,79de6c45-c591-4666-91e8-7c3bf95b098e,0.3694114211,DS_0
8785,d85e1589-ce08-41e7-9879-00d38443cb8d,0.4861098316,DS_2
8786,66ef9cca-a45c-4d18-bd13-b47207d0eafd,0.4861098316,DS_2
8787,0d26cc67-0e1b-4564-8cf5-285b7fe43694,0.4920327099,DS_2
8788,329a8cc5-23ee-4901-a2a7-afd9d17a9ea9,0.4920327099,DS_2
8789,e93a4090-c4e8-4055-9cc3-6f884e87d2c8,0.4174091445,DS_0
8790,9e79014f-018c-4100-ab5c-291e8c6d9650,0.4174091445,DS_0
8791,613687e7-2d2c-4706-b627-f8c5d5e65e63,0.5321897447,DS_2
8792,2871f7bc-18d4-4b82-a76f-1d51f4058f64,0.489307118,DS_2
8793,5fdcb184-795b-4575-a525-28dbccd669d4,0.3643937561,DS_0
8794,607cd4b8-f57f-4e60-92da-30c9e5873bc7,0.8872518349,DS_0
8795,236b1b5f-c000-411a-9a14-beadc315bd89,0.4836034859,DS_2
8796,c9d5899d-8fdd-443d-a3fe-c0a7bf44abb3,0.4836034859,DS_2
8797,604ef6a9-2bc9-440c-ac31-6204532c8fc1,0.4861098316,DS_2
8798,ce295cf2-ac8f-4d5b-b635-1ee109b248e3,0.4861098316,DS_2
8799,4a25f73a-060d-4adb-bcea-83dc58dbbf3a,0.4861098316,DS_2
8800,1dca9582-9954-4247-a2b3-d0b9856a1358,0.8825552594,DS_0
8801,37483d6b-270c-4f42-82e0-844285efd9b5,0.4996170204,DS_2
8802,0a6f1c92-eddb-40d5-8015-c0af5d51f9e8,0.8929165068,DS_0
8803,e6b9325c-9e47-4e13-8826-8a5d5e489562,0.3808435966,DS_0
8804,b96d754e-8e9f-46d3-a810-8018ffa4abb2,0.5221454197,DS_2
8805,572fec9c-03f5-47a6-b3e0-d8bf8c9435df,0.4706928339,DS_2
8806,9413c4b1-4702-4aa1-91bf-3aae4059ad0f,0.4706928339,DS_2
8807,d7abde35-4e4d-4a21-99c1-07588a29ee76,0.5412511814,DS_2
8808,53fc3b3e-3c48-44b8-a050-3d5f36add33b,0.3603225159,DS_0
8809,023c26cb-e5df-41b2-8e7a-15857285d62b,0.4939513023,DS_2
8810,58526807-dce5-4746-a962-ddc9a884f00c,0.8825552594,DS_0
8811,3d52cd84-bb19-4d0a-b37f-bf06dbf0914f,0.4828167931,DS_2
8812,138ac6b7-db37-4630-811c-d166a1882b94,0.4828167931,DS_2
8813,b97ac89f-8819-424f-adb2-1d22c8e383a4,0.3701050522,DS_0
8814,eaa9c856-c7bb-4e5c-a802-e1219a966125,0.4828167931,DS_2
8815,9c1e74be-873b-4197-8481-7139655cc584,0.4828167931,DS_2
8816,b32f06bb-b118-4f9e-a44c-d3051ce76666,0.9723141612,DS_1
8817,50eabce0-a9d0-4637-a339-4e62e845d659,0.435311944,DS_2
8818,5e9a7a66-1120-4001-8ae1-b4054a377700,0.4127389319,DS_0
8819,f01e3b49-79eb-42ed-bb87-a6677f530b81,0.9730265937,DS_1
8820,c6e4bff4-2c92-4207-b9f4-b3a344ca06ce,0.5479333183,DS_2
8821,dc0560e7-74e7-40df-81aa-5580d5832cfc,0.5022916052,DS_2
8822,d414fe21-cd96-4dbb-9e7b-f56a2c976938,0.5022916052,DS_2
8823,5d23ba7a-7709-4825-a522-5031f382c6ef,0.5022916052,DS_2
8824,c6fcdea2-afb2-4cc1-bb45-e287b2d73ff9,0.8786643707,DS_0
8825,69cd7713-e30f-4520-875f-146e908712a1,0.5309120517,DS_2
8826,67a22892-2338-473f-bb6c-7ebb8ce65fa6,0.5388107106,DS_2
8827,d34d1d9f-5f12-4d65-bed8-d71b94aa5b79,0.4997298425,DS_2
8828,e460e67b-e7bd-462f-b894-0f3f16f20b53,0.3562613368,DS_2
8829,5457f735-9030-480f-b774-41d900ca341c,0.5191070819,DS_2
8830,e2429412-45fb-4af6-9532-1c0409e4d5dd,0.3573754,DS_2
8831,8aaeac13-1198-46fe-b7de-8cb9536bc888,0.3573754,DS_2
8832,88b1993d-538d-4177-9fb3-26ba4d5a69fc,0.489307118,DS_2
8833,3111bc5d-9813-4f69-8adf-62d7145ab8c3,0.3723997501,DS_0
8834,db633318-8829-451f-82e3-fba761c4a3b5,0.3723997501,DS_0
8835,d02cb567-0f8e-4be0-869a-e0b9cf574fef,0.4802172976,DS_2
8836,ca6e5f14-1b2d-429f-a21f-b4b69ab1ba7c,0.4864387577,DS_2
8837,459cac32-7416-413d-9984-1e2e072c0043,0.4997298425,DS_2
8838,7568e88c-7af3-4317-ab8a-78dc6f65779d,0.3562613368,DS_2
8839,c5e917e2-cbe4-4952-967f-c65c7cc82b3e,0.5458906243,DS_2
8840,3a4e74b5-37cc-4594-843d-2ba0596387f2,0.3562613368,DS_2
8841,403f5b6b-b334-4a61-97be-baa1399fe7bb,0.3569953591,DS_2
8842,ec7e772d-34ff-47dc-b0cb-84e40a4cba29,0.3701050522,DS_0
8843,b679a6ec-b753-4961-aad7-cc04e3632cd1,0.3701050522,DS_0
8844,4e91f982-cef3-4cc6-8f94-1030f9417821,0.9772383342,DS_1
8845,ea94cc8b-558b-4c8b-8f81-4cfe3659cec4,0.4828167931,DS_2
8846,cc0ee3d0-7c6b-4f48-aa7b-9621efaba2e5,0.4727681615,DS_2
8847,6ca83622-1bf6-4b9b-9f0c-bfc0680489ab,0.4727681615,DS_2
8848,d1243933-1284-46ce-9f8b-d4f3a9ec8a09,0.362966834,DS_0
8849,7b895c40-cd13-43a7-8488-1693a1caa545,0.4964106711,DS_2
8850,49e02d68-6ebc-49fb-adab-1735f8e8e9ec,0.358171697,DS_0
8851,2bf46bef-2176-4b6e-af65-6ae465250bdb,0.5115733375,DS_2
8852,6f6b2dcf-0ae1-4080-8985-5d075c504e15,0.5536420615,DS_1
8853,7a85eaab-30d6-495e-a162-cf8dc8c8e761,0.4950515272,DS_2
8854,44de2551-eb01-44d3-acfa-b3d2979e3816,0.4950515272,DS_2
8855,57230aaf-6b9c-49ef-bde0-d2b25d48e854,0.4950515272,DS_2
8856,7c70290e-025b-4c03-9288-700bf657942e,0.4956535973,DS_2
8857,4090b7fe-bb26-4e10-b2e4-628bba698e7d,0.8859791035,DS_0
8858,5e92a1ca-3650-419e-a19c-2fef42e0eaab,0.4864387577,DS_2
8859,13162020-107b-4cc4-83af-37b8aafc1d33,0.5397011565,DS_2
8860,2a7ce3e0-5c3c-47b9-b970-56bb5926598e,0.8834368492,DS_0
8861,eb34e508-6011-401e-8540-b1c035575b36,0.3620028668,DS_0
8862,431b807c-22e6-4c7b-98ab-b41afba0c80d,0.4851691265,DS_2
8863,6af51326-2fc8-4228-8286-e4b520b028fd,0.3701050522,DS_0
8864,57a46ce5-d947-4b8b-bae2-b04ba6151b3e,0.3680321139,DS_0
8865,46ef2746-9762-4e14-be1d-2ab8f32b6885,0.9792105405,DS_1
8866,9b49cf53-4c2d-4a88-bfde-197e2cea642d,0.9792105405,DS_1
8867,3580833a-c599-4a91-a991-b590b22b1b76,0.9793940091,DS_1
8868,4a07fc77-4fa3-4035-91d0-4b3a0bf5fafb,0.3569953591,DS_2
8869,0b438105-4490-486f-a7a7-4fb2cda38f88,0.3569953591,DS_2
8870,8939d7db-7386-44dd-a5ba-b07579e421e0,0.4713350465,DS_2
8871,aa48ead8-c8a6-453e-9844-b9b8cf264ba8,0.4713350465,DS_2
8872,010ff021-bd1f-425a-b964-4d78335c1303,0.8497303712,DS_1
8873,0ab1ea39-78c0-490f-b695-f2da29ad32a4,0.5385158866,DS_2
8874,8acc14b6-2c6a-490e-a8ec-aeee2579b91e,0.3920440516,DS_0
8875,d2e4bce0-b944-400a-b96e-185a60ff0403,0.4581597624,DS_2
8876,af13c894-1ce0-4825-a6a8-41b1e15df296,0.4920327099,DS_2
8877,b1a1afb7-df35-43ef-9d81-c9c634a7da8a,0.5059869003,DS_2
8878,c30b08a9-391b-4b75-a525-5f1058ad847b,0.5059869003,DS_2
8879,f0a4f49a-7496-4f1b-8cce-bc73e10643bf,0.363285787,DS_0
8880,45587192-5570-4811-9b40-0ceac0f68d96,0.8798697062,DS_0
8881,6763d038-87c5-4458-bd27-a6278adca4a3,0.549254983,DS_2
8882,dd0e4d2e-e47e-4327-b350-9fc4c6052631,0.8778768114,DS_0
8883,3417be3e-1b8d-41f6-aa13-a2c0184479c8,0.8793962564,DS_0
8884,7ec84f2c-ebf8-4cc5-99f7-6834e12873cb,0.5039549836,DS_2
8885,6d0ec98a-5490-42e1-8d88-d1a464355b15,0.8793962564,DS_0
8886,abaea377-d83a-4731-9298-32c72a97ed51,0.4851691265,DS_2
8887,31ef1038-900f-40f8-884a-c87e42fc59de,0.4851691265,DS_2
8888,402eed66-9d7f-4d28-91f3-aaccbd7081d9,0.4864387577,DS_2
8889,6a9f6359-21f0-42e8-a777-37f16ba402fd,0.3669146821,DS_0
8890,bd71f8f4-1af3-4509-aaf4-f40b15b167b3,0.3669146821,DS_0
8891,22b28c39-8301-4be9-a9d2-e91c6c34628e,0.5007384122,DS_2
8892,182e5704-e99e-426e-8254-3783daa4b2ab,0.5007384122,DS_2
8893,94d22b35-cd25-4289-9800-56f9218bb2f8,0.5007384122,DS_2
8894,67faf9f1-8ea1-4c70-b0f1-adc4001622b9,0.5391085316,DS_2
8895,a2d25237-1777-4d0c-b266-2e340402551c,0.9566129786,DS_1
8896,fad317c0-2bbe-4188-b79a-75d427be8bb6,0.3669146821,DS_0
8897,da5393c4-3a39-470f-9a07-4296d38f2ad4,0.4864387577,DS_2
8898,c98137db-5373-4baf-ada8-340c9a83ea8a,0.3669146821,DS_0
8899,2fa8accb-a8d9-46b1-b0ff-59cb13096f64,0.3669146821,DS_0
8900,46e28d55-0976-46b9-83c8-cebba84298f5,0.4602615747,DS_2
8901,7de20e86-656c-4af4-afd9-7ba5d3363343,0.5427042382,DS_1
8902,f64cbc8b-4d55-468d-bf35-49bbd7c67579,0.4602615747,DS_2
8903,1af2ab71-c26e-45f8-b136-cc9e903368a3,0.3901584538,DS_0
8904,31addc8c-3e5f-4099-aa43-7049e4a6eedb,0.3608109718,DS_2
8905,ec01248d-99b8-478e-b072-d0f5b253a74e,0.3608109718,DS_2
8906,3de5329a-b7a5-447c-9866-bcc3c6df704a,0.3608109718,DS_2
8907,f87e5852-9f55-4964-9054-c247f03f5e36,0.4905695662,DS_2
8908,d6e8276f-56d3-49a9-a010-f24e911e6b9e,0.4864387577,DS_2
8909,ba48e957-ec9e-41de-bfbb-aa67f50ab333,0.3920440516,DS_0
8910,a9bdc9c4-2702-44f4-8bba-bb6cd9bf42e5,0.3920440516,DS_0
8911,4de49a50-1514-4fc4-81dc-713f55d458f8,0.3608109718,DS_2
8912,1d97a6f6-60c7-4fac-94ba-515172c6ac5b,0.3855814393,DS_0
8913,f6636e4a-a4a4-4a61-928f-46c24e2703fd,0.4653771505,DS_2
8914,e2766bb9-4bc9-4f04-89cc-15fbf614b5ed,0.8865503337,DS_0
8915,c52a48bf-3fb5-422a-b142-02652dafc491,0.8865503337,DS_0
8916,6799fd01-8692-4658-bed5-123e4bcdd51b,0.4851691265,DS_2
8917,25956e39-2d47-4e19-ad4c-93df331b389b,0.4851691265,DS_2
8918,79166dff-9ea7-4f38-9439-e30cb69e6ef7,0.3588334131,DS_0
8919,7759a730-7887-4f17-bb18-d04fc5405945,0.3588334131,DS_0
8920,6a361a96-49b5-4efa-8677-d01e6853b23d,0.3588334131,DS_0
8921,431f6b9d-40a3-4d14-8c65-008c5afdb6d4,0.3588334131,DS_0
8922,d2ddc9b4-7300-419f-8238-31933f41ae5c,0.8865503337,DS_0
8923,2c5c11d7-1545-4c12-8d58-68c3df252ce7,0.8865503337,DS_0
8924,217eb284-fed3-4e6f-885b-a045fbf3de84,0.3680321139,DS_0
8925,c72ca2a6-fe4b-43a9-8eae-86df18c30c4f,0.3680321139,DS_0
8926,50ec5408-7c77-4808-aa5a-1ed8167ac94c,0.4864387577,DS_2
8927,d8e0c75b-8e2e-42d2-8a92-3bd8ddf56e87,0.4864387577,DS_2
8928,58f56842-f455-4db0-a8b9-ac4816c1939c,0.4864387577,DS_2
8929,579462b4-405b-49f2-8acf-9a4ff8129cc1,0.4581597624,DS_2
